origin destination reason MODO HMV RED duration distance strata age gender FEV ID 
175 401 7 3 12.125 MD 15 4.9638 s_5 26 1 60.2 335 
393 121 6 3 12.375 MD 15 1.4265 s_5 26 1 60.2 335 
366 151 1 2 7.5 AM 60 8.5562 s_1 27 2 29.48030814 336 
151 366 6 2 16.5 PM 60 8.5562 s_1 27 2 32.75589793 336 
366 366 2 1 6.85 AM 12 0 s_1 9 2 32.75589793 337 
366 366 6 1 12.1 MD 12 0 s_1 9 2 32.75589793 337 
366 366 2 1 6.875 AM 15 0 s_1 8 2 32.75589793 338 
366 366 6 1 12.1 MD 12 0 s_1 8 2 32.75589793 338 
216 221 4 5 8.13 AM 15 1.5468 s_2 41 2 41.84 339 
221 216 4 5 10.88 MD 15 1.5468 s_2 41 2 41.84 339 
216 216 2 1 12.13 MD 15 0 s_2 13 2 41.84 340 
216 216 6 1 18.38 PM 15 0 s_2 13 2 41.84 340 
216 216 2 1 6.63 AM 15 0 s_2 10 2 41.84 341 
216 216 6 1 11.83 MD 20 0 s_2 10 2 41.84 341 
121 6 1 2 7.292 AM 35 3.6706 s_5 63 1 60.2 342 
6 121 6 2 12.75 MD 30 3.6706 s_5 63 1 60.2 342 
121 131 1 1 13.125 MD 15 1.1457 s_5 60 1 60.2 343 
131 121 6 1 21.375 PM 15 1.1457 s_5 60 1 60.2 343 
121 269 1 3 7.417 AM 50 11.8554 s_5 48 2 60.2 344 
269 121 6 3 11.625 MD 45 11.8554 s_5 48 2 60.2 344 
121 269 1 3 14.375 MD 45 11.8554 s_5 48 2 60.2 344 
269 121 6 3 16.5 PM 60 11.8554 s_5 48 2 60.2 344 
121 1 1 2 8.25 AM 30 4.3907 s_5 45 2 60.2 345 
1 121 6 2 11.75 MD 30 4.3907 s_5 45 2 60.2 345 
121 1 1 2 13.75 MD 30 4.3907 s_5 45 2 60.2 345 
1 121 6 2 19.25 PM 30 4.3907 s_5 45 2 60.2 345 
121 116 2 3 5.915 AM 10.2 1.1511 s_5 20 2 60.2 346 
116 121 6 3 13.958 MD 25 1.1511 s_5 20 2 60.2 346 
121 81 2 3 5.75 AM 30 5.4476 s_5 18 1 60.2 347 
81 121 6 3 20.79 PM 25.2 5.4476 s_5 18 1 60.2 347 
121 151 2 3 6.542 AM 5 1.235 s_5 10 2 60.2 348 
151 121 6 3 12.415 MD 10.2 1.235 s_5 10 2 60.2 348 
121 175 1 3 9.083 AM 10 4.1761 s_5 57 1 60.2 349 
175 229 1 3 10.875 MD 15 2.8723 s_5 57 1 60.2 349 
229 175 1 3 12.333 MD 10 2.8723 s_5 57 1 60.2 349 
175 128 1 3 13.333 MD 10 3.1336 s_5 57 1 60.2 349 
128 121 6 3 13.625 MD 15 2.3133 s_5 57 1 60.2 349 
121 131 3 3 14.542 MD 5 1.1457 s_5 57 1 60.2 349 
131 152 1 3 17.083 PM 10 0.5852 s_5 57 1 84.28 349 
152 175 1 3 17.333 PM 10 2.5461 s_5 57 1 84.28 349 
175 121 6 3 17.665 PM 10.2 4.1761 s_5 57 1 84.28 349 
121 175 1 3 8.083 AM 10 4.1761 s_5 52 2 60.2 350 
175 121 6 3 17.625 PM 15 4.1761 s_5 52 2 84.28 350 
121 155 7 3 12.167 MD 20 2.6369 s_5 40 2 60.2 351 
155 131 3 3 12.833 MD 10 1.6319 s_5 40 2 60.2 351 
131 119 7 3 13.542 MD 5 1.5608 s_5 40 2 60.2 351 
119 121 6 3 13.71 MD 4.8 0.7742 s_5 40 2 60.2 351 
121 155 7 3 12.167 MD 20 2.6369 s_5 34 2 60.2 352 
155 131 3 3 12.833 MD 10 1.6319 s_5 34 2 60.2 352 
131 119 7 3 13.542 MD 5 1.5608 s_5 34 2 60.2 352 
119 121 6 3 13.71 MD 4.8 0.7742 s_5 34 2 60.2 352 
216 358 2 1 7.13 AM 15 0.6863 s_2 9 2 41.84 353 
358 216 6 1 12.88 MD 15 0.6863 s_2 9 2 41.84 353 
216 182 2 2 12.50 MD 60 5.0258 s_2 23 2 41.84 354 
182 216 6 2 18.00 PM 60 5.0258 s_2 23 2 41.84 354 
121 18 1 3 7.17 AM 20 4.0043 s_5 50 1 54.18 355 
18 121 6 3 8.63 AM 15 4.0043 s_5 50 1 60.20 355 
121 130 1 3 8.88 AM 5 1.1887 s_5 50 1 60.20 355 
130 121 6 3 12.29 MD 5 1.1887 s_5 50 1 60.20 355 
121 130 1 3 14.29 MD 5 1.1887 s_5 50 1 60.20 355 
130 151 6 3 17.13 PM 15 1.1528 s_5 50 1 84.28 355 
151 121 3 3 19.96 PM 25 1.235 s_5 50 1 60.20 355 
121 161 5 5 16.13 PM 15 2.4958 s_5 44 2 60.20 356 
161 121 6 5 17.83 PM 20 2.4958 s_5 44 2 108.36 356 
121 151 3 3 19.08 PM 10 1.235 s_5 44 2 60.20 356 
151 121 6 3 20.08 PM 10 1.235 s_5 44 2 60.20 356 
121 179 2 2 7.83 AM 40 4.0775 s_5 20 2 60.20 357 
179 121 6 2 17.25 PM 30 4.0775 s_5 20 2 60.20 357 
121 161 5 3 16.13 PM 15 2.4958 s_5 12 1 60.20 358 
161 121 6 3 17.83 PM 20 2.4958 s_5 12 1 84.28 358 
121 3 1 2 8.25 AM 30 4.5745 s_5 69 1 60.2 359 
3 121 6 5 17.542 PM 35 4.5745 s_5 69 1 78.26 359 
121 3 1 2 8.25 AM 30 4.5745 s_5 37 1 60.2 360 
3 121 6 5 17.542 PM 35 4.5745 s_5 37 1 78.26 360 
121 118 3 1 11.125 MD 15 0.6291 s_5 35 2 60.2 361 
118 121 6 1 11.875 MD 15 0.6291 s_5 35 2 60.2 361 
121 118 2 1 6.875 AM 15 0.6291 s_5 10 2 60.2 362 
118 121 6 1 12.875 MD 15 0.6291 s_5 10 2 60.2 362 
121 118 2 1 6.875 AM 15 0.6291 s_5 8 1 60.2 363 
118 121 6 1 12.875 MD 15 0.6291 s_5 8 1 60.2 363 
121 63 1 3 7.33 AM 20 4.1197 s_5 45 1 54.18 364 
63 121 6 3 12.75 MD 30 4.1197 s_5 45 1 60.20 364 
121 63 1 3 13.50 MD 20 4.1197 s_5 45 1 60.20 364 
63 121 6 3 17.75 PM 30 4.1197 s_5 45 1 66.22 364 
121 125 7 2 16.88 PM 15 1.7923 s_5 43 2 60.20 365 
125 121 6 2 18.71 PM 25 1.7923 s_5 43 2 60.20 365 
121 125 2 3 11.88 MD 45 1.7923 s_5 14 2 60.20 366 
125 121 6 3 18.88 PM 15 1.7923 s_5 14 2 60.20 366 
121 125 2 3 12.92 MD 50 1.7923 s_5 10 1 60.20 367 
125 121 6 3 18.88 PM 15 1.7923 s_5 10 1 60.20 367 
121 131 1 3 10.125 MD 15 1.1457 s_5 44 1 60.2 368 
131 12 1 3 13.75 MD 30 3.8298 s_5 44 1 60.2 368 
12 398 7 5 17.75 PM 30 4.6893 s_5 44 1 78.26 368 
398 116 7 1 19.125 PM 15 0.8117 s_5 44 1 60.2 368 
116 121 6 1 20.625 PM 15 1.1511 s_5 44 1 60.2 368 
121 81 1 3 11.125 MD 45 5.4476 s_5 30 2 60.2 369 
81 76 3 3 13.75 MD 30 1.6638 s_5 30 2 60.2 369 
76 81 1 3 15.25 MD 30 1.6638 s_5 30 2 60.2 369 
81 121 6 3 13.54 MD 25.2 5.4476 s_5 30 2 60.2 369 
121 119 7 1 6.667 AM 20 0.7742 s_5 56 2 60.2 370 
119 121 6 1 6.957 AM 15.2 0.7742 s_5 56 2 60.2 370 
121 119 7 1 14.25 MD 150 0.7742 s_5 56 2 60.2 370 
119 121 6 1 13.457 MD 15.2 0.7742 s_5 56 2 60.2 370 
121 119 2 1 6.667 AM 20 0.7742 s_5 5 1 60.2 371 
119 121 6 1 13.457 MD 15.2 0.7742 s_5 5 1 60.2 371 
121 24 1 2 8.33 AM 40 3.5611 s_5 72 1 60.20 372 
24 121 6 2 11.75 MD 30 3.5611 s_5 72 1 60.20 372 
121 131 1 1 14.63 MD 15 1.1457 s_5 72 1 60.20 372 
131 121 6 1 15.88 MD 15 1.1457 s_5 72 1 60.20 372 
121 123 5 1 17.17 PM 20 1.1601 s_5 48 2 60.20 373 
123 121 6 1 20.83 PM 20 1.1601 s_5 48 2 60.20 373 
121 69 1 2 5.38 AM 45 6.3742 s_5 25 1 60.20 374 
69 121 6 2 9.58 AM 50 6.3742 s_5 25 1 60.20 374 
121 123 5 1 17.13 PM 15 1.1601 s_5 25 1 60.20 374 
123 121 6 1 19.88 PM 15 1.1601 s_5 25 1 60.20 374 
121 320 2 3 6.25 AM 30 9.9485 s_5 24 1 54.18 375 
320 121 6 3 18.75 PM 30 9.9485 s_5 24 1 66.22 375 
121 81 2 2 7.25 AM 30 5.4476 s_5 22 2 60.20 376 
81 121 6 2 14.75 MD 30 5.4476 s_5 22 2 60.20 376 
121 398 3 5 9.25 AM 30 1.0483 s_5 56 1 60.2 377 
398 121 6 5 10.835 MD 19.8 1.0483 s_5 56 1 60.2 377 
121 76 7 3 6.625 AM 15 5.4499 s_5 57 2 54.18 378 
76 183 4 3 7.082 AM 30.2 7.8949 s_5 57 2 72.24 378 
183 121 6 3 9.25 AM 30 4.9925 s_5 57 2 60.2 378 
121 202 7 3 19.25 PM 30 5.7051 s_5 57 2 60.2 378 
202 121 6 3 20.335 PM 19.8 5.7051 s_5 57 2 60.2 378 
121 155 3 3 13.75 MD 30 2.6369 s_5 20 2 60.2 379 
155 121 6 3 18.25 PM 30 2.6369 s_5 20 2 84.28 379 
121 399 2 1 6.333 AM 10 1.3669 s_5 17 2 60.2 380 
399 121 6 1 13.083 MD 10 1.3669 s_5 17 2 60.2 380 
121 155 3 3 13.75 MD 30 2.6369 s_5 17 2 60.2 380 
155 121 6 3 18.25 PM 30 2.6369 s_5 17 2 84.28 380 
121 93 7 3 17.875 PM 45 8.2211 s_5 80 2 120.4 381 
93 67 5 3 19.417 PM 50 3.4998 s_5 80 2 60.2 381 
67 121 6 3 23.835 MN 19.8 5.8452 s_5 80 2 60.2 381 
216 193 1 2 14.50 MD 60 2.6678 s_2 19 2 41.84 382 
193 216 6 2 22.08 MN 50 2.6678 s_2 19 2 41.84 382 
121 136 7 3 9.125 AM 15 1.5799 s_5 76 1 60.2 383 
136 121 6 3 9.875 AM 15 1.5799 s_5 76 1 60.2 383 
121 136 7 3 9.125 AM 15 1.5799 s_5 28 2 60.2 384 
136 121 6 3 9.875 AM 15 1.5799 s_5 28 2 60.2 384 
121 156 1 2 10.25 MD 30 3.0797 s_5 28 2 60.2 384 
156 121 6 5 13.25 MD 30 3.0797 s_5 28 2 60.2 384 
121 32 1 2 7.75 AM 30 5.3558 s_5 50 2 60.2 385 
32 121 6 2 19.75 PM 30 5.3558 s_5 50 2 60.2 385 
121 131 3 3 10.042 MD 5 1.1457 s_5 62 2 60.2 386 
131 121 6 3 13.042 MD 5 1.1457 s_5 62 2 60.2 386 
121 123 1 3 8.042 AM 5 1.1601 s_5 28 1 60.2 387 
123 121 6 3 12.125 MD 15 1.1601 s_5 28 1 60.2 387 
121 123 1 3 13.15 MD 18 1.1601 s_5 28 1 60.2 387 
123 121 6 3 18.165 PM 10.2 1.1601 s_5 28 1 84.28 387 
121 123 2 3 18.275 PM 3 1.1601 s_5 28 1 84.28 387 
123 121 6 3 21.042 PM 5 1.1601 s_5 28 1 60.2 387 
121 19 7 2 10.292 MD 35 3.7586 s_5 65 1 60.2 388 
19 121 6 2 13.333 MD 40 3.7586 s_5 65 1 60.2 388 
121 269 1 2 6.167 AM 20 11.8554 s_5 57 2 60.2 389 
269 121 6 2 13.5 MD 60 11.8554 s_5 57 2 60.2 389 
216 136 1 2 6.50 AM 60 9.7298 s_2 49 1 37.66 390 
136 216 6 2 18.50 PM 60 9.7298 s_2 49 1 41.84 390 
216 11 1 2 13.33 MD 40 5.857 s_2 27 2 41.84 391 
11 216 6 2 18.17 PM 40 5.857 s_2 27 2 41.84 391 
121 151 1 5 9.04 AM 5 1.235 s_5 40 1 60.20 392 
151 24 1 5 9.29 AM 15 3.5315 s_5 40 1 60.20 392 
24 63 1 5 11.21 MD 25 2.6562 s_5 40 1 60.20 392 
63 121 6 5 11.96 MD 35 4.1197 s_5 40 1 60.20 392 
121 61 1 3 14.42 MD 20 3.897 s_5 40 1 60.20 392 
61 155 1 3 15.17 MD 40 2.5216 s_5 40 1 60.20 392 
155 121 7 3 15.83 MD 10 2.6369 s_5 40 1 60.20 392 
121 121 6 1 16.75 PM 30 0 s_5 40 1 60.20 392 
121 119 2 1 6.71 AM 5 0.7742 s_5 13 1 60.20 393 
119 121 6 1 13.54 MD 5 0.7742 s_5 13 1 60.20 393 
121 119 2 1 6.71 AM 5 0.7742 s_5 11 1 60.20 394 
119 121 6 1 13.54 MD 5 0.7742 s_5 11 1 60.20 394 
121 119 2 1 6.71 AM 5 0.7742 s_5 7 1 60.20 395 
119 121 6 1 13.54 MD 5 0.7742 s_5 7 1 60.20 395 
121 9 7 2 9.75 AM 30 4.6857 s_5 55 2 60.2 396 
9 121 6 2 12.75 MD 30 4.6857 s_5 55 2 60.2 396 
121 164 7 2 16.292 PM 35 2.5669 s_5 55 2 60.2 396 
164 121 6 2 20.665 PM 40.2 2.5669 s_5 55 2 60.2 396 
121 125 2 3 6.125 AM 15 1.7923 s_5 25 1 60.2 397 
125 121 6 3 20.875 PM 15 1.7923 s_5 25 1 60.2 397 
121 179 2 2 6.875 AM 45 4.0775 s_5 21 2 60.2 398 
179 158 5 1 18.375 PM 15 0.6844 s_5 21 2 60.2 398 
158 121 6 5 21.998 PM 20.2 3.4139 s_5 21 2 60.2 398 
121 179 2 2 7.583 AM 40 4.0775 s_5 20 2 60.2 399 
179 121 6 2 14.25 MD 30 4.0775 s_5 20 2 60.2 399 
121 14 7 3 10.375 MD 45 5.5131 s_5 60 1 60.2 400 
14 121 6 3 11.75 MD 30 5.5131 s_5 60 1 60.2 400 
121 5 7 3 13.75 MD 30 3.9314 s_5 60 1 60.2 400 
5 121 6 3 15.25 MD 30 3.9314 s_5 60 1 60.2 400 
121 397 3 3 15.835 MD 19.8 0.8763 s_5 60 1 60.2 400 
397 121 6 3 16.252 PM 9.8 0.8763 s_5 60 1 60.2 400 
121 121 2 3 6.71 AM 4.8 0 s_5 15 2 60.2 401 
121 121 6 3 14.583 MD 10 0 s_5 15 2 60.2 401 
121 183 4 3 9.667 AM 20 4.9925 s_5 75 1 60.2 402 
183 121 6 3 10.375 MD 15 4.9925 s_5 75 1 60.2 402 
121 183 4 3 9.667 AM 20 4.9925 s_5 67 2 60.2 403 
183 121 6 3 10.375 MD 15 4.9925 s_5 67 2 60.2 403 
121 128 5 3 14.167 MD 20 2.3133 s_5 67 2 60.2 403 
128 121 6 3 14.498 MD 20.2 2.3133 s_5 67 2 60.2 403 
121 1 1 2 7.25 AM 30 4.3907 s_5 31 2 60.2 404 
1 121 6 2 18.125 PM 45 4.3907 s_5 31 2 54.18 404 
121 121 7 1 7.125 AM 15 0 s_5 74 1 60.2 405 
121 120 1 1 8.375 AM 15 0.5163 s_5 74 1 60.2 405 
120 121 6 1 11.283 MD 4 0.5163 s_5 74 1 60.2 405 
121 120 1 1 13.533 MD 4 0.5163 s_5 74 1 60.2 405 
120 121 6 1 17.533 PM 4 0.5163 s_5 74 1 60.2 405 
121 151 7 3 18.25 PM 30 1.235 s_5 50 2 84.28 406 
151 127 5 5 20.875 PM 15 2.4065 s_5 50 2 60.2 406 
127 121 6 5 23.915 MN 10.2 2.2307 s_5 50 2 60.2 406 
121 308 1 3 6.875 AM 45 7.3849 s_5 47 2 60.2 407 
308 121 6 3 15.875 MD 75 7.3849 s_5 47 2 60.2 407 
121 127 5 3 18.625 PM 15 2.2307 s_5 47 2 84.28 407 
127 121 6 3 20.75 PM 30 2.2307 s_5 47 2 60.2 407 
121 339 1 3 6.585 AM 49.8 20.6064 s_5 29 2 60.2 408 
339 22 7 3 17.125 PM 15 21.6794 s_5 29 2 60.2 408 
22 121 6 3 17.875 PM 45 3.1205 s_5 29 2 66.22 408 
121 127 5 3 18.625 PM 15 2.2307 s_5 29 2 84.28 408 
127 121 6 3 20.75 PM 30 2.2307 s_5 29 2 60.2 408 
121 62 1 3 9.625 AM 15 3.933 s_5 29 2 60.2 408 
62 121 6 3 11.625 MD 15 3.933 s_5 29 2 60.2 408 
121 103 1 3 14.833 MD 40 3.7254 s_5 29 2 60.2 408 
103 127 1 3 16.167 PM 20 2.7536 s_5 29 2 60.2 408 
127 22 7 3 17.165 PM 40.2 0.946 s_5 29 2 120.4 408 
22 121 6 3 17.75 PM 30 3.1205 s_5 29 2 66.22 408 
121 127 7 3 18.625 PM 15 2.2307 s_5 29 2 84.28 408 
127 121 6 3 20.75 PM 30 2.2307 s_5 29 2 60.2 408 
121 60 5 3 21.21 PM 4.8 4.2899 s_5 29 2 60.2 408 
60 121 6 3 23.75 MN 30 4.2899 s_5 29 2 60.2 408 
121 81 1 2 7.75 AM 30 5.4476 s_5 22 2 60.2 409 
81 121 6 2 13.75 MD 30 5.4476 s_5 22 2 60.2 409 
121 81 1 2 18.75 PM 30 5.4476 s_5 22 2 60.2 409 
81 121 6 2 20.833 PM 40 5.4476 s_5 22 2 60.2 409 
121 123 1 1 7.915 AM 10.2 1.1601 s_5 23 1 60.2 410 
123 69 1 2 10.25 MD 90 5.4028 s_5 23 1 60.2 410 
69 121 6 2 11.665 MD 40.2 6.3742 s_5 23 1 60.2 410 
121 123 1 2 17.625 PM 15 1.1601 s_5 23 1 60.2 410 
123 121 6 2 19.667 PM 20 1.1601 s_5 23 1 60.2 410 
121 118 1 1 6.542 AM 5 0.6291 s_5 16 1 60.2 411 
118 121 6 1 13.042 MD 5 0.6291 s_5 16 1 60.2 411 
121 116 1 1 7.875 AM 15 1.1511 s_5 21 2 60.2 412 
116 121 6 1 14.167 MD 20 1.1511 s_5 21 2 60.2 412 
216 329 1 4 5.375 AM 75 13.8733 s_2 27 1 41.84010417 413 
329 216 6 4 15.5 MD 60 13.8733 s_2 27 1 41.84010417 413 
216 104 1 4 5.375 AM 75 9.7661 s_2 27 2 41.84010417 414 
104 216 6 4 14.875 MD 105 9.7661 s_2 27 2 41.84010417 414 
216 216 2 1 7.583 AM 10 0 s_2 5 1 41.84010417 415 
216 216 6 1 16.083 PM 10 0 s_2 5 1 41.84010417 415 
131 1 7 2 10.167 MD 20 3.4567 s_5 72 1 26.72527473 416 
1 131 6 2 11.167 MD 20 3.4567 s_5 72 1 26.72527473 416 
131 9 7 2 17.167 PM 20 3.8423 s_5 72 1 26.72527473 416 
9 131 6 5 23.083 MN 10 3.8423 s_5 72 1 26.72527473 416 
131 34 7 3 19.125 PM 15 4.8052 s_5 66 2 26.72527473 417 
34 131 6 3 19.375 PM 15 4.8052 s_5 66 2 26.72527473 417 
131 34 7 2 19.125 PM 15 4.8052 s_5 34 2 26.72527473 418 
34 131 6 2 19.375 PM 15 4.8052 s_5 34 2 26.72527473 418 
131 106 7 3 18.083 PM 10 3.6388 s_5 35 2 37.41538462 419 
106 131 6 3 21.915 PM 10.2 3.6388 s_5 35 2 26.72527473 419 
131 266 4 2 12.375 MD 45 9.271 s_5 43 1 26.72527473 420 
266 131 6 2 16.585 PM 49.8 9.271 s_5 43 1 26.72527473 420 
131 106 7 3 18.083 PM 10 3.6388 s_5 7 2 37.41538462 421 
106 131 6 3 21.915 PM 10.2 3.6388 s_5 7 2 26.72527473 421 
131 131 5 1 16.125 PM 15 0 s_5 69 1 26.72527473 422 
131 131 6 1 11.125 MD 15 0 s_5 69 1 26.72527473 422 
131 158 5 2 17.125 PM 15 2.3139 s_5 58 2 26.72527473 423 
158 131 6 2 19.125 PM 15 2.3139 s_5 58 2 26.72527473 423 
216 232 7 2 10.333 MD 40 4.4438 s_2 31 2 41.84010417 424 
232 216 6 2 14.665 MD 40.2 4.4438 s_2 31 2 41.84010417 424 
216 216 2 1 12.125 MD 15 0 s_2 12 1 41.84010417 425 
216 216 6 1 18.875 PM 15 0 s_2 12 1 41.84010417 425 
216 216 2 1 12.125 MD 15 0 s_2 14 2 41.84010417 426 
216 216 6 1 18.875 PM 15 0 s_2 14 2 41.84010417 426 
131 19 1 2 7.67 AM 20 2.7349 s_5 28 2 26.73 427 
19 131 6 2 17.67 PM 20 2.7349 s_5 28 2 24.05 427 
131 10 4 2 10.25 MD 30 3.645 s_5 59 2 26.73 428 
10 131 6 2 11.75 MD 30 3.645 s_5 59 2 26.73 428 
131 6 3 5 9.083 AM 10 2.7898 s_5 76 2 26.72527473 429 
6 131 6 5 12.083 MD 10 2.7898 s_5 76 2 26.72527473 429 
131 125 2 1 6.042 AM 5 1.2042 s_5 21 1 26.72527473 430 
125 131 6 1 12.083 MD 10 1.2042 s_5 21 1 26.72527473 430 
131 125 2 1 14.167 MD 20 1.2042 s_5 21 1 26.72527473 430 
125 131 6 5 22.083 MN 10 1.2042 s_5 21 1 26.72527473 430 
131 175 2 2 9.125 AM 15 3.0953 s_5 22 2 26.72527473 431 
175 131 6 2 18.25 PM 30 3.0953 s_5 22 2 26.72527473 431 
131 130 1 1 16.083 PM 10 0.3929 s_5 19 2 26.72527473 432 
130 131 6 1 2.167 MN 20 0.3929 s_5 19 2 26.72527473 432 
131 69 1 2 8.25 AM 30 6.1709 s_5 22 2 26.72527473 433 
69 131 6 2 18.25 PM 30 6.1709 s_5 22 2 24.05274725 433 
131 151 3 3 8.29 AM 5 0.7699 s_5 56 1 26.73 434 
151 131 3 3 9.21 AM 5 0.7699 s_5 56 1 26.73 434 
131 155 3 3 10.58 MD 10 1.6319 s_5 56 1 26.73 434 
155 131 6 3 11.58 MD 10 1.6319 s_5 56 1 26.73 434 
131 63 1 3 14.63 MD 15 4.0948 s_5 56 1 26.73 434 
63 131 6 3 15.63 MD 15 4.0948 s_5 56 1 26.73 434 
131 313 5 3 18.25 PM 30 9.6626 s_5 56 1 53.45 434 
313 131 6 3 20.67 PM 20 9.6626 s_5 56 1 26.73 434 
131 9 1 2 7.79 AM 15 3.8423 s_5 50 2 26.73 435 
9 131 6 2 12.63 MD 15 3.8423 s_5 50 2 26.73 435 
131 9 1 2 13.63 MD 15 3.8423 s_5 50 2 26.73 435 
9 131 6 2 17.25 PM 30 3.8423 s_5 50 2 24.05 435 
131 312 1 3 6.875 AM 45 8.9277 s_5 45 1 24.05274725 436 
312 131 6 3 8.833 AM 40 8.9277 s_5 45 1 26.72527473 436 
131 312 1 3 14.333 MD 40 8.9277 s_5 45 1 26.72527473 436 
312 131 6 3 17.417 PM 110 8.9277 s_5 45 1 29.3978022 436 
131 116 2 3 6.125 AM 15 2.2208 s_5 21 2 26.72527473 437 
116 131 6 3 14.167 MD 20 2.2208 s_5 21 2 26.72527473 437 
131 161 5 3 16.083 PM 10 1.396 s_5 21 2 26.72527473 437 
161 131 6 3 21.083 PM 10 1.396 s_5 21 2 26.72527473 437 
131 130 2 4 7.042 AM 5 0.3929 s_5 20 1 24.85450549 438 
130 131 6 4 14.042 MD 5 0.3929 s_5 20 1 26.72527473 438 
131 125 2 3 12.542 MD 5 1.2042 s_5 16 2 26.72527473 439 
125 131 6 3 18.833 PM 10 1.2042 s_5 16 2 37.41538462 439 
131 6 1 3 8.625 AM 15 2.7898 s_5 25 1 26.72527473 440 
6 310 7 3 13.167 MD 20 11.5015 s_5 25 1 26.72527473 440 
310 6 1 3 13.75 MD 30 11.5015 s_5 25 1 26.72527473 440 
6 310 1 3 17.167 PM 20 11.5015 s_5 25 1 37.41538462 440 
310 6 7 3 17.667 PM 20 11.5015 s_5 25 1 37.41538462 440 
6 131 6 3 19.167 PM 20 2.7898 s_5 25 1 26.72527473 440 
131 6 1 3 8.625 AM 15 2.7898 s_5 23 2 26.72527473 441 
6 131 6 3 19.167 PM 20 2.7898 s_5 23 2 26.72527473 441 
131 179 2 6 9.083 AM 10 2.9594 s_5 25 1 26.72527473 442 
179 131 6 6 19.167 PM 20 2.9594 s_5 25 1 26.72527473 442 
131 1 5 2 15.167 MD 20 3.4567 s_5 70 2 26.72527473 443 
1 131 6 2 19.625 PM 15 3.4567 s_5 70 2 26.72527473 443 
131 155 3 1 14.167 MD 20 1.6319 s_5 65 2 26.72527473 444 
155 131 6 1 18.167 PM 20 1.6319 s_5 65 2 26.72527473 444 
131 302 1 3 6 AM 60 18.0516 s_5 50 1 93.53846154 445 
302 131 6 3 18 PM 120 18.0516 s_5 50 1 48.10549451 445 
131 60 1 2 7.083 AM 10 3.8297 s_5 32 2 26.72527473 446 
60 131 6 3 12.957 MD 15.2 3.8297 s_5 32 2 26.72527473 446 
131 60 1 2 13.75 MD 30 3.8297 s_5 32 2 26.72527473 446 
60 1 2 2 18.335 PM 19.8 2.1239 s_5 32 2 26.72527473 446 
1 131 6 2 20.583 PM 10 3.4567 s_5 32 2 26.72527473 446 
131 128 2 3 6.915 AM 10.2 1.4604 s_5 9 2 26.72527473 447 
128 131 6 3 12.375 MD 15 1.4604 s_5 9 2 26.72527473 447 
131 132 7 3 7.083 AM 10 0.7765 s_5 41 2 26.72527473 448 
132 131 6 3 12.083 MD 10 0.7765 s_5 41 2 26.72527473 448 
131 132 2 3 7.083 AM 10 0.7765 s_5 16 2 26.72527473 449 
132 131 6 3 15.083 MD 10 0.7765 s_5 16 2 26.72527473 449 
131 125 2 3 6.542 AM 5 1.2042 s_5 22 1 26.72527473 450 
125 131 6 3 14.042 MD 5 1.2042 s_5 22 1 26.72527473 450 
131 132 7 3 15.083 MD 10 0.7765 s_5 22 1 26.72527473 450 
132 131 1 3 15.252 MD 9.8 0.7765 s_5 22 1 26.72527473 450 
216 5 1 2 6.75 AM 30 6.2008 s_2 24 2 41.84010417 451 
5 216 6 2 18.75 PM 30 6.2008 s_2 24 2 41.84010417 451 
216 5 1 2 6.75 AM 30 6.2008 s_2 17 1 41.84010417 452 
5 216 6 2 18.75 PM 30 6.2008 s_2 17 1 41.84010417 452 
216 355 2 1 6.083 AM 10 0.6891 s_2 4 2 41.84010417 453 
355 216 6 1 12.915 MD 10.2 0.6891 s_2 4 2 41.84010417 453 
131 5 7 5 18.08 PM 10 2.9648 s_4 55 2 303.06 454 
5 131 6 5 23.88 MN 5 2.9648 s_4 55 2 84.18 454 
131 231 2 3 8.08 AM 10 3.9089 s_4 21 1 84.18 455 
231 131 6 2 16.17 PM 20 3.9089 s_4 21 1 84.18 455 
131 116 2 3 6.08 AM 10 2.2208 s_4 20 2 84.18 456 
116 131 6 3 16.08 PM 10 2.2208 s_4 20 2 84.18 456 
131 8 1 3 6.75 AM 30 3.5032 s_5 53 1 24.05274725 457 
8 131 6 3 21.25 PM 30 3.5032 s_5 53 1 26.72527473 457 
131 131 7 3 7.833 AM 10 0 s_5 38 2 26.72527473 458 
131 131 6 3 8.083 AM 10 0 s_5 38 2 26.72527473 458 
131 131 7 3 12.083 MD 10 0 s_5 38 2 26.72527473 458 
131 131 6 3 12.415 MD 10.2 0 s_5 38 2 26.72527473 458 
131 131 2 3 7.833 AM 10 0 s_5 4 2 26.72527473 459 
131 131 6 3 12.415 MD 10.2 0 s_5 4 2 26.72527473 459 
131 131 3 1 14.125 MD 15 0 s_5 63 2 26.72527473 460 
131 131 6 1 15.25 MD 30 0 s_5 63 2 26.72527473 460 
131 81 7 5 10.333 MD 40 5.8472 s_5 73 1 26.72527473 461 
81 131 6 5 12.5 MD 30 5.8472 s_5 73 1 26.72527473 461 
131 158 1 2 8.167 AM 20 2.3139 s_5 64 2 26.72527473 462 
158 131 6 2 17.75 PM 30 2.3139 s_5 64 2 26.72527473 462 
131 19 1 2 6.25 AM 30 2.7349 s_5 30 1 26.73 463 
19 131 6 2 15.25 MD 30 2.7349 s_5 30 1 26.73 463 
131 83 1 3 7.17 AM 20 6.4379 s_5 28 1 24.05 464 
